app_name,task_desc,hash,n_actions,actions,groundtruth,guardian,guardian_strict_eval,guardian_action_eval
filemanager,change the storage type to sd card,0a43b803ab70c7c324cf211286424b63d841b3ed839a5b6f26c2610db5daf183,3,"[{'action': 'click', 'text': 'Internal', 'content-desc': None, 'input_text': None}, {'action': 'click', 'text': 'SD Card', 'content-desc': None, 'input_text': None}]","- ACTION 1: touched on a button that has text ""Internal""
- ACTION 2: touched on a button that has text ""SD Card""
","-ACTION 1: touched on button that has text ""Storage""
-ACTION 2: touched on button that has content-desc ""Settings""
-ACTION 3: touched on button that has text ""Show hidden items""
-ACTION 4: touched on button that has text ""Language""
-ACTION 5: touched on button that has text ""Customize colors""
-ACTION 6: touched on button that has text ""Theme""
-ACTION 7: touched on button that has text ""Custom""
-ACTION 8: touched on button that has class name ""android.widget.ImageButton""
-ACTION 9: touched on button that has text ""Manage favorites""
-ACTION 10: touched on button that has resource-id ""overflow_menu_icon""
-ACTION 11: touched on button that has text ""Remove""
-ACTION 12: touched on button that has content-desc ""Add favorites""
-ACTION 13: touched on button that has text ""Internal""
-ACTION 14: touched on button that has text ""SD Card""
-ACTION 15: touched on button that has text ""SD Card""
- ACTION 16: Task completed?
",0,"[false, false, false, false, false, false, false, false, false, false, false, false, true, true, false]"
filemanager,change the theme to light,58d3cd387bfcc544ef6fd9410a902bfae934d4d71a06d88f849852c62aad7b0c,8,"[{'action': 'click', 'text': None, 'content-desc': 'More options', 'input_text': None}, {'action': 'click', 'text': 'Settings', 'content-desc': None, 'input_text': None}, {'action': 'click', 'text': 'Customize colors', 'content-desc': None, 'input_text': None}, {'action': 'click', 'text': 'Theme', 'content-desc': None, 'input_text': None}, {'action': 'click', 'text': 'OK', 'content-desc': None, 'input_text': None}, {'action': 'click', 'text': 'Light', 'content-desc': None, 'input_text': None}, {'action': 'click', 'text': None, 'content-desc': 'Save', 'input_text': None}]","- ACTION 1: touched on a button that has content-desc ""More options""
- ACTION 2: touched on a button that has text ""Settings""
- ACTION 3: touched on a button that has text ""Customize colors""
- ACTION 4: touched on a button that has text ""Theme""
- ACTION 5: touched on a button that has text ""OK""
- ACTION 6: touched on a button that has text ""Light""
- ACTION 7: touched on a button that has content-desc ""Save""
","-ACTION 1: touched on button that has content-desc ""Settings""
-ACTION 2: touched on button that has text ""Customize colors""
-ACTION 3: touched on button that has text ""Theme""
-ACTION 4: touched on button that has text ""Light""
-ACTION 5: touched on button that has text ""Text color""
-ACTION 6: filled a focused textfield that has text ""2D2D2D"" with the text ""#FFFFFF""
-ACTION 7: touched on button that has text ""OK""
-ACTION 8: touched on button that has text ""Background color""
-ACTION 9: filled a focused textfield that has text ""FFFFFF"" with the text ""light""
-ACTION 10: touched on button that has text ""OK""
-ACTION 11: touched on button that has text ""Primary color""
-ACTION 12: touched on button that has text ""OK""
-ACTION 13: touched on button that has text ""App icon color""
-ACTION 14: touched on button that has text ""OK""
-ACTION 15: touched on button that has class name ""android.widget.ImageButton""
- ACTION 16: Task completed?
",0,"[true, true, true, true, false, false, true, false, false, false, false, false, false, false, false]"
filemanager,change the view type to grid,03a17afb729cc29687a6154964c40d4101aafd121510fd0dc8fc7dc6c3777f7e,5,"[{'action': 'click', 'text': None, 'content-desc': 'More options', 'input_text': None}, {'action': 'click', 'text': 'Change view type', 'content-desc': None, 'input_text': None}, {'action': 'click', 'text': 'Grid', 'content-desc': None, 'input_text': None}, {'action': 'click', 'text': 'OK', 'content-desc': None, 'input_text': None}]","- ACTION 1: touched on a button that has content-desc ""More options""
- ACTION 2: touched on a button that has text ""Change view type""
- ACTION 3: touched on a button that has text ""Grid""
- ACTION 4: touched on a button that has text ""OK""
","-ACTION 1: touched on button that has text ""Files""
-ACTION 2: touched on button that has content-desc ""Sort by""
-ACTION 3: pressed ""BACK"" button to navigate back
-ACTION 4: touched on button that has resource-id ""items_fab""
-ACTION 5: touched on button that has text ""Folder""
-ACTION 6: touched on button that has text ""File""
-ACTION 7: pressed ""BACK"" button to navigate back
-ACTION 8: touched on button that has content-desc ""More options""
-ACTION 9: touched on button that has text ""Change view type""
-ACTION 10: touched on button that has text ""Grid""
-ACTION 11: touched on button that has text ""List""
-ACTION 12: touched on button that has text ""Use for this folder only""
-ACTION 13: pressed ""BACK"" button to navigate back
-ACTION 14: touched on button that has resource-id ""top_toolbar_search_icon""
-ACTION 15: scrolled
- ACTION 16: Task completed?
",0,"[false, false, false, false, false, false, false, true, true, true, false, false, false, false]"
filemanager,check the total storage of my phone,da19d4b41f3548b52cbcf924bb1991d13d672431342441ad069989bab58f50c3,2,"[{'action': 'click', 'text': 'Storage', 'content-desc': None, 'input_text': None}]","- ACTION 1: touched on a button that has text ""Storage""
","-ACTION 1: touched on button that has text ""2 GB""
-ACTION 2: touched on button that has content-desc ""Settings""
-ACTION 3: touched on button that has text ""Show hidden items""
-ACTION 4: touched on button that has text ""Manage favorites""
-ACTION 5: touched on button that has text ""/storage/emulated/0""
-ACTION 6: touched on button that has resource-id ""overflow_menu_icon""
-ACTION 7: pressed ""BACK"" button to navigate back
-ACTION 8: touched on button that has class name ""android.widget.ImageButton""
-ACTION 9: touched on button that has text ""Manage shown tabs""
-ACTION 10: touched on button that has text ""Storage analysis""
-ACTION 11: touched on button that has text ""Files""
-ACTION 12: touched on button that has text ""Recent files""
-ACTION 13: pressed ""BACK"" button to navigate back
-ACTION 14: touched on button that has text ""Customize colors""
-ACTION 15: touched on button that has class name ""android.widget.ImageButton""
- ACTION 16: Task completed?
",0,"[false, false, false, false, false, false, false, false, false, false, false, false, false, false, false]"
filemanager,disable showing the 'recents' tabs,9096591991e825ec3963ac212bbbc322ed20e417505aee999ab8da2208948127,6,"[{'action': 'click', 'text': None, 'content-desc': 'More options', 'input_text': None}, {'action': 'click', 'text': 'Settings', 'content-desc': None, 'input_text': None}, {'action': 'click', 'text': 'Manage shown tabs', 'content-desc': None, 'input_text': None}, {'action': 'click', 'text': 'Recent files', 'content-desc': None, 'input_text': None}, {'action': 'click', 'text': 'OK', 'content-desc': None, 'input_text': None}]","- ACTION 1: touched on a button that has content-desc ""More options""
- ACTION 2: touched on a button that has text ""Settings""
- ACTION 3: touched on a button that has text ""Manage shown tabs""
- ACTION 4: touched on a button that has text ""Recent files""
- ACTION 5: touched on a button that has text ""OK""
","-ACTION 1: touched on button that has text ""Recents""
-ACTION 2: scrolled
-ACTION 3: scrolled
-ACTION 4: scrolled
-ACTION 5: scrolled
-ACTION 6: scrolled
-ACTION 7: scrolled
-ACTION 8: scrolled
-ACTION 9: scrolled
-ACTION 10: scrolled
-ACTION 11: scrolled
-ACTION 12: scrolled
-ACTION 13: scrolled
-ACTION 14: scrolled
-ACTION 15: scrolled
- ACTION 16: Task completed?
",0,[false]
filemanager,go to 'download' folder and open Diary.pdf,a52690f6566116b26a2f966f6db2c9e2d266f87211e2717d693704cd7788e453,3,"[{'action': 'click', 'text': 'Download', 'content-desc': None, 'input_text': None}, {'action': 'click', 'text': 'Diary.pdf', 'content-desc': None, 'input_text': None}]","- ACTION 1: touched on a button that has text ""Download""
- ACTION 2: touched on a button that has text ""Diary.pdf""
","-ACTION 1: touched on button that has text ""Documents""
-ACTION 2: touched on button that has text ""diary.pdf""
-ACTION 3: touched on button that has content-desc ""More options""
-ACTION 4: touched on button that has text ""Temporarily show hidden""
-ACTION 5: touched on button that has content-desc ""Search""
-ACTION 6: touched on button that has text ""diary.pdf""
-ACTION 7: touched on button that has content-desc ""More options""
-ACTION 8: touched on button that has text ""Sort by""
-ACTION 9: touched on button that has text ""Name""
-ACTION 10: touched on button that has text ""OK""
-ACTION 11: touched on button that has text ""Use for this folder only""
-ACTION 12: touched on button that has text ""Last modified""
-ACTION 13: pressed ""BACK"" button to navigate back
-ACTION 14: touched on button that has content-desc ""Sort by""
-ACTION 15: touched on button that has text ""Name""
- ACTION 16: Task completed?
",0,"[false, false, false, false, false, false, false, false, false, false, false, false, false, false, false]"
filemanager,go to recents and play video2.mp4,4adc0926e94d7b28fe278cd20c77f60fdea3dd993b6b70921f885e08c6a78e83,3,"[{'action': 'click', 'text': 'Recents', 'content-desc': None, 'input_text': None}, {'action': 'click', 'text': 'video1.mp4', 'content-desc': None, 'input_text': None}]","- ACTION 1: touched on a button that has text ""Recents""
- ACTION 2: touched on a button that has text ""video1.mp4""
","-ACTION 1: touched on button that has text ""Recents""
-ACTION 2: scrolled
-ACTION 3: scrolled
-ACTION 4: scrolled
-ACTION 5: scrolled
-ACTION 6: scrolled
-ACTION 7: scrolled
-ACTION 8: scrolled
-ACTION 9: scrolled
-ACTION 10: scrolled
-ACTION 11: scrolled
-ACTION 12: scrolled
-ACTION 13: scrolled
-ACTION 14: scrolled
-ACTION 15: touched on button that has content-desc ""More options""
- ACTION 16: Task completed?
",0,"[true, false]"
filemanager,go to the 'recent' tab and open the test1.m4a,e269c90eebf3a34d2f66a2b3ca4c6bed9ad70e43cf13bc3412b564eba75e0fb0,5,"[{'action': 'click', 'text': 'Recents', 'content-desc': None, 'input_text': None}, {'action': 'click', 'text': 'test1.m4a', 'content-desc': None, 'input_text': None}, {'action': 'click', 'text': 'Recents', 'content-desc': None, 'input_text': None}, {'action': 'click', 'text': 'test1.m4a', 'content-desc': None, 'input_text': None}]","- ACTION 1: touched on a button that has text ""Recents""
- ACTION 2: touched on a button that has text ""test1.m4a""
- ACTION 3: touched on a button that has text ""Recents""
- ACTION 4: touched on a button that has text ""test1.m4a""
","-ACTION 1: touched on button that has text ""Recents""
-ACTION 2: scrolled
-ACTION 3: scrolled
-ACTION 4: scrolled
-ACTION 5: scrolled
-ACTION 6: scrolled
-ACTION 7: scrolled
-ACTION 8: touched on button that has content-desc ""More options""
-ACTION 9: touched on button that has text ""Column count""
-ACTION 10: scrolled
-ACTION 11: touched on button that has text ""1 column""
-ACTION 12: scrolled
-ACTION 13: scrolled
-ACTION 14: scrolled
-ACTION 15: touched on button that has content-desc ""More options""
- ACTION 16: Task completed?
",0,"[true, false, false, false, false]"
filemanager,"open 'android' folder, sort the files by extension",454c16a454d3d91d64a501e479929b9612e958ebf93fb893e28aff28ecb653f0,5,"[{'action': 'click', 'text': 'Android', 'content-desc': None, 'input_text': None}, {'action': 'click', 'text': None, 'content-desc': 'Sort by', 'input_text': None}, {'action': 'click', 'text': 'Extension', 'content-desc': None, 'input_text': None}, {'action': 'click', 'text': 'OK', 'content-desc': None, 'input_text': None}]","- ACTION 1: touched on a button that has text ""Android""
- ACTION 2: touched on a button that has content-desc ""Sort by""
- ACTION 3: touched on a button that has text ""Extension""
- ACTION 4: touched on a button that has text ""OK""
","-ACTION 1: touched on button that has text ""Files""
-ACTION 2: touched on button that has text ""Android""
-ACTION 3: touched on button that has text ""> Android""
-ACTION 4: touched on button that has text ""data""
-ACTION 5: pressed ""BACK"" button to navigate back
-ACTION 6: touched on button that has text ""Internal""
-ACTION 7: touched on button that has text ""Internal""
-ACTION 8: touched on button that has text ""Storage""
-ACTION 9: touched on button that has text ""Documents""
-ACTION 10: touched on button that has class name ""android.widget.ImageButton""
-ACTION 11: touched on button that has text ""Others""
-ACTION 12: touched on button that has class name ""android.widget.ImageButton""
-ACTION 13: touched on button that has text ""Recents""
-ACTION 14: touched on button that has text ""Files""
-ACTION 15: touched on button that has text ""Android""
- ACTION 16: Task completed?
",0,"[false, true, false, false, false, false, false, false, false, false, false, false, false, false, false]"
filemanager,"open screen_2023-06-30_141247.png with gallery, Always open with gallery",6c8d6458ba3a7789eb26b38baed6c8d782a6319c544595edffa10c702e9c1a12,4,"[{'action': 'click', 'text': 'screen_2023-06-30_141247.png', 'content-desc': None, 'input_text': None}, {'action': 'click', 'text': 'Gallery', 'content-desc': None, 'input_text': None}, {'action': 'click', 'text': 'Always', 'content-desc': None, 'input_text': None}]","- ACTION 1: touched on a button that has text ""screen_2023-06-30_141247.png""
- ACTION 2: touched on a button that has text ""Gallery""
- ACTION 3: touched on a button that has text ""Always""
","-ACTION 1: touched on button that has text ""Images""
-ACTION 2: touched on button that has text ""IMG_20240907_115600.jpg""
-ACTION 3: touched on button that has text ""IMG_20240907_115616.jpg""
-ACTION 4: touched on button that has text ""IMG_20240907_120235.jpg""
-ACTION 5: touched on button that has text ""IMG_20240907_121621.jpg""
-ACTION 6: touched on button that has resource-id ""item_frame""
-ACTION 7: scrolled
-ACTION 8: touched on button that has text ""IMG_20240907_120235.jpg""
-ACTION 9: touched on button that has text ""IMG_20240907_121621.jpg""
-ACTION 10: touched on button that has text ""IMG_20240907_121814.jpg""
-ACTION 11: touched on button that has text ""IMG_20240907_122855.jpg""
-ACTION 12: touched on button that has text ""IMG_20240907_123308.jpg""
-ACTION 13: touched on button that has text ""IMG_20240907_123628.jpg""
-ACTION 14: touched on button that has resource-id ""item_frame""
-ACTION 15: scrolled
- ACTION 16: Task completed?
",0,"[false, false, false, false, false, false, false, false, false, false, false, false, false]"
filemanager,sort the folders by size,83d2f13d9f78b91746ca669d34e8b677c350b632a9cd58c41434bddfea4852ec,4,"[{'action': 'click', 'text': None, 'content-desc': 'Sort by', 'input_text': None}, {'action': 'click', 'text': 'Size', 'content-desc': None, 'input_text': None}, {'action': 'click', 'text': 'OK', 'content-desc': None, 'input_text': None}]","- ACTION 1: touched on a button that has content-desc ""Sort by""
- ACTION 2: touched on a button that has text ""Size""
- ACTION 3: touched on a button that has text ""OK""
","-ACTION 1: touched on button that has text ""Files""
-ACTION 2: touched on button that has content-desc ""Sort by""
-ACTION 3: touched on button that has text ""Size""
-ACTION 4: touched on button that has text ""Name""
-ACTION 5: touched on button that has text ""Ascending""
-ACTION 6: touched on button that has text ""Descending""
-ACTION 7: touched on button that has text ""Last modified""
-ACTION 8: touched on button that has text ""Extension""
-ACTION 9: pressed ""BACK"" button to navigate back
-ACTION 10: touched on button that has content-desc ""More options""
-ACTION 11: touched on button that has text ""Column count""
-ACTION 12: scrolled
-ACTION 13: touched on button that has text ""14 columns""
-ACTION 14: touched on button that has content-desc ""Sort by""
-ACTION 15: touched on button that has text ""Size""
- ACTION 16: Task completed?
",0,"[false, true, true, false, false, false, false, false, false, false, false, false, false, false]"
filemanager,sort the folers by last modified in descending order,7168a95a489416e511571b61a630eeb2f9683193fc58807d4a8c01f57687aa5c,5,"[{'action': 'click', 'text': None, 'content-desc': 'Sort by', 'input_text': None}, {'action': 'click', 'text': 'Last modified', 'content-desc': None, 'input_text': None}, {'action': 'click', 'text': 'Descending', 'content-desc': None, 'input_text': None}, {'action': 'click', 'text': 'OK', 'content-desc': None, 'input_text': None}]","- ACTION 1: touched on a button that has content-desc ""Sort by""
- ACTION 2: touched on a button that has text ""Last modified""
- ACTION 3: touched on a button that has text ""Descending""
- ACTION 4: touched on a button that has text ""OK""
","-ACTION 1: touched on button that has text ""Files""
-ACTION 2: touched on button that has content-desc ""Sort by""
-ACTION 3: touched on button that has text ""Last modified""
-ACTION 4: touched on button that has text ""Descending""
-ACTION 5: touched on button that has text ""Name""
-ACTION 6: touched on button that has text ""Ascending""
-ACTION 7: touched on button that has text ""Size""
-ACTION 8: touched on button that has text ""Extension""
-ACTION 9: pressed ""BACK"" button to navigate back
-ACTION 10: touched on button that has content-desc ""More options""
-ACTION 11: touched on button that has text ""Settings""
-ACTION 12: touched on button that has text ""Customize colors""
-ACTION 13: touched on button that has class name ""android.widget.ImageButton""
-ACTION 14: touched on button that has text ""Show hidden items""
-ACTION 15: touched on button that has text ""Language""
- ACTION 16: Task completed?
",0,"[false, true, true, true, false, false, false, false, false, false, false, false, false, false, false]"
filemanager,temporarily show hidden files,cae5dec04cc02e388f1b89fcee98e9fc255a98d9b57e4a993448a18996d15654,3,"[{'action': 'click', 'text': None, 'content-desc': 'More options', 'input_text': None}, {'action': 'click', 'text': 'Temporarily show hidden', 'content-desc': None, 'input_text': None}]","- ACTION 1: touched on a button that has content-desc ""More options""
- ACTION 2: touched on a button that has text ""Temporarily show hidden""
","-ACTION 1: touched on button that has content-desc ""Settings""
-ACTION 2: touched on button that has text ""Show hidden items""
-ACTION 3: touched on button that has text ""Customize colors""
-ACTION 4: touched on button that has class name ""android.widget.ImageButton""
-ACTION 5: touched on button that has text ""Language""
-ACTION 6: touched on button that has text ""Manage favorites""
-ACTION 7: touched on button that has class name ""android.widget.ImageButton""
-ACTION 8: touched on button that has text ""Manage shown tabs""
-ACTION 9: touched on button that has text ""Files""
-ACTION 10: touched on button that has text ""Recent files""
-ACTION 11: pressed ""BACK"" button to navigate back
-ACTION 12: touched on button that has text ""Change date and time format""
-ACTION 13: touched on button that has text ""Use 24-hour time format""
-ACTION 14: pressed ""BACK"" button to navigate back
-ACTION 15: touched on button that has text ""Font size""
- ACTION 16: Task completed?
",0,"[false, false, false, false, false, false, false, false, false, false, false, false, false, false, false]"
gallery,Change the display mode from grid to list in the Gallery app,879c808b98e61122cb5148d1184ffc6dd8b5c98ce2ac84b04a0fa72705151b5f,5,"[{'action': 'click', 'text': None, 'content-desc': 'More options', 'input_text': None}, {'action': 'click', 'text': 'Change view type', 'content-desc': None, 'input_text': None}, {'action': 'click', 'text': 'List', 'content-desc': None, 'input_text': None}, {'action': 'click', 'text': 'OK', 'content-desc': None, 'input_text': None}]","- ACTION 1: touched on a button that has content-desc ""More options""
- ACTION 2: touched on a button that has text ""Change view type""
- ACTION 3: touched on a button that has text ""List""
- ACTION 4: touched on a button that has text ""OK""
","-ACTION 1: touched on button that has content-desc ""Switch to folder view""
-ACTION 2: touched on button that has content-desc ""More options""
-ACTION 3: touched on button that has text ""Change view type""
-ACTION 4: touched on button that has text ""List""
-ACTION 5: touched on button that has text ""Grid""
-ACTION 6: touched on button that has text ""Group direct subfolders""
-ACTION 7: pressed ""BACK"" button to navigate back
-ACTION 8: touched on button that has content-desc ""Show all folders content""
-ACTION 9: touched on button that has content-desc ""Toggle filename visibility""
-ACTION 10: touched on button that has content-desc ""Switch to folder view""
-ACTION 11: touched on button that has content-desc ""More options""
-ACTION 12: touched on button that has text ""Change view type""
-ACTION 13: touched on button that has text ""List""
-ACTION 14: touched on button that has text ""Grid""
-ACTION 15: touched on button that has text ""Group direct subfolders""
- ACTION 16: Task completed?
",0,"[false, true, true, true, false, false, false, false, false, false, false, false, false, false, false]"
gallery,Display five images per row in the Gallery app,3d41c71bcaab7a9cc823e3c9eefdfd3960fe03b8cb9eabe52bd8b80d072ac887,4,"[{'action': 'click', 'text': None, 'content-desc': 'More options', 'input_text': None}, {'action': 'click', 'text': 'Column count', 'content-desc': None, 'input_text': None}, {'action': 'click', 'text': '5 columns', 'content-desc': None, 'input_text': None}]","- ACTION 1: touched on a button that has content-desc ""More options""
- ACTION 2: touched on a button that has text ""Column count""
- ACTION 3: touched on a button that has text ""5 columns""
","-ACTION 1: touched on button that has content-desc ""Show all folders content""
-ACTION 2: touched on button that has text ""Internal/Pictures/.thumbnails""
-ACTION 3: scrolled
-ACTION 4: scrolled
-ACTION 5: scrolled
-ACTION 6: scrolled
-ACTION 7: scrolled
-ACTION 8: scrolled
-ACTION 9: scrolled
-ACTION 10: scrolled
-ACTION 11: scrolled
-ACTION 12: touched on button that has text ""screen_2024-09-11_053943.png""
-ACTION 13: scrolled
-ACTION 14: touched on button that has class name ""android.widget.ImageButton""
-ACTION 15: scrolled
- ACTION 16: Task completed?
",0,"[false, false, false, false]"
gallery,Do not display GIF images in the Gallery app,ac9f53d695e51749c3a882095abd967bae535cc99508ab899c382842c057fb14,5,"[{'action': 'click', 'text': None, 'content-desc': 'More options', 'input_text': None}, {'action': 'click', 'text': 'Filter media', 'content-desc': None, 'input_text': None}, {'action': 'click', 'text': 'GIFs', 'content-desc': None, 'input_text': None}, {'action': 'click', 'text': 'OK', 'content-desc': None, 'input_text': None}]","- ACTION 1: touched on a button that has content-desc ""More options""
- ACTION 2: touched on a button that has text ""Filter media""
- ACTION 3: touched on a button that has text ""GIFs""
- ACTION 4: touched on a button that has text ""OK""
","-ACTION 1: touched on button that has content-desc ""Show all folders content""
-ACTION 2: touched on button that has content-desc ""More options""
-ACTION 3: touched on button that has text ""Settings""
-ACTION 4: touched on button that has text ""Show hidden items""
-ACTION 5: touched on button that has text ""File loading priority""
-ACTION 6: touched on button that has text ""Avoid showing invalid files""
-ACTION 7: touched on button that has text ""Manage included folders""
-ACTION 8: touched on button that has text ""/storage/emulated/0/DCIM""
-ACTION 9: touched on button that has content-desc ""Add folder""
-ACTION 10: pressed ""BACK"" button to navigate back
-ACTION 11: touched on button that has text ""DCIM""
-ACTION 12: pressed ""BACK"" button to navigate back
-ACTION 13: touched on button that has text ""DCIM""
-ACTION 14: pressed ""BACK"" button to navigate back
-ACTION 15: touched on button that has text ""DCIM""
- ACTION 16: Task completed?
",0,"[false, true, false, false, false, false, false, false, false, false, false, false, false, false, false]"
gallery,Open DCIM folder in gallery app,c59816c49386d6c71afc9a24e2a49cea07ae4775d366637d8a79dcf7dfc4be18,2,"[{'action': 'click', 'text': 'DCIM', 'content-desc': None, 'input_text': None}]","- ACTION 1: touched on a button that has text ""DCIM""
","-ACTION 1: touched on button that has content-desc ""Switch to folder view""
-ACTION 2: touched on button that has text ""DCIM""
-ACTION 3: touched on button that has content-desc ""More options""
-ACTION 4: touched on button that has text ""Create new folder""
-ACTION 5: filled a focused textfield that has text ""Title"" with the text ""DCIM""
-ACTION 6: pressed ""BACK"" button to navigate back
-ACTION 7: touched on button that has text ""Today""
-ACTION 8: touched on button that has content-desc ""More options""
-ACTION 9: touched on button that has text ""Open with""
-ACTION 10: touched on button that has class name ""android.widget.ImageButton""
-ACTION 11: filled a focused textfield that has text ""Search files"" with the text ""DCIM""
-ACTION 12: touched on button that has content-desc ""More options""
-ACTION 13: touched on button that has text ""Create new folder""
-ACTION 14: filled a focused textfield that has text ""Title"" with the text ""DCIM""
-ACTION 15: pressed ""BACK"" button to navigate back
- ACTION 16: Task completed?
",0,"[false, true, false, false, false, false, false, false, false, false, false, false, false, false, false]"
gallery,Restore the video to its previous playback position the next time it is opened,68284a77e92cba0513550246a3c98f0a4058eb4b85360ae9b3f8b9d3cdec8603,4,"[{'action': 'click', 'text': None, 'content-desc': 'More options', 'input_text': None}, {'action': 'click', 'text': 'Settings', 'content-desc': None, 'input_text': None}, {'action': 'click', 'text': 'Remember last video playback position', 'content-desc': None, 'input_text': None}]","- ACTION 1: touched on a button that has content-desc ""More options""
- ACTION 2: touched on a button that has text ""Settings""
- ACTION 3: touched on a button that has text ""Remember last video playback position""
","-ACTION 1: touched on button that has text ""1000002352.jpg""
-ACTION 2: scrolled
-ACTION 3: touched on button that has content-desc ""Toggle favorite""
-ACTION 4: touched on button that has content-desc ""Properties""
-ACTION 5: pressed ""BACK"" button to navigate back
-ACTION 6: touched on button that has content-desc ""Edit""
-ACTION 7: touched on button that has content-desc ""More options""
-ACTION 8: touched on button that has text ""Slideshow""
-ACTION 9: touched on button that has text ""Include videos""
-ACTION 10: touched on button that has text ""Loop slideshow""
-ACTION 11: touched on button that has text ""OK""
-ACTION 12: scrolled
-ACTION 13: touched on button that has resource-id ""gestures_view""
-ACTION 14: touched on button that has resource-id ""gestures_view""
-ACTION 15: scrolled
- ACTION 16: Task completed?
",0,"[false, false, false, false, false, true, false, false, false, false, false, false]"
gallery,Search for the DCIM folder in gallery app and open it,ad1981d19d857beca6e08b9e8f8cf156c7677a32fb44b8fd0dcc0dfe37b7c1b7,3,"[{'action': 'set_text', 'text': 'Search folders', 'content-desc': None, 'input_text': 'DCIM'}, {'action': 'click', 'text': 'DCIM', 'content-desc': None, 'input_text': None}]","- ACTION 1: filled a focused textfield that has text ""Search folders"" with the text ""DCIM""
- ACTION 2: touched on a button that has text ""DCIM""
","-ACTION 1: filled a focused textfield that has text ""Search files"" with the text ""DCIM""
-ACTION 2: touched on button that has resource-id ""top_toolbar_search_icon""
-ACTION 3: touched on button that has text ""Internal/DCIM""
-ACTION 4: touched on button that has content-desc ""Switch to folder view""
-ACTION 5: touched on button that has resource-id ""top_toolbar_search_icon""
-ACTION 6: filled a focused textfield that has text ""Search folders"" with the text ""DCIM""
-ACTION 7: touched on button that has content-desc ""Show all folders content""
-ACTION 8: touched on button that has content-desc ""Toggle filename visibility""
-ACTION 9: filled a focused textfield that has text ""Search files"" with the text ""DCIM""
-ACTION 10: touched on button that has resource-id ""top_toolbar_search_icon""
-ACTION 11: touched on button that has content-desc ""Switch to folder view""
-ACTION 12: touched on button that has resource-id ""top_toolbar_search_icon""
-ACTION 13: pressed ""BACK"" button to navigate back
-ACTION 14: pressed ""BACK"" button to navigate back
-ACTION 15: pressed ""BACK"" button to navigate back
- ACTION 16: Task completed?
",0,"[false, false, false, false, false, true, false, false, false, false, false, false, false, false, false]"
gallery,Show all contents in all folders within the gallery app,e13a913558e1841ee0580350128b1459b062c76d9aace09fbf550215850ca283,2,"[{'action': 'click', 'text': None, 'content-desc': 'Show all folders content', 'input_text': None}]","- ACTION 1: touched on a button that has content-desc ""Show all folders content""
","-ACTION 1: touched on button that has content-desc ""Switch to folder view""
-ACTION 2: touched on button that has content-desc ""Show all folders content""
-ACTION 3: touched on button that has text ""Today""
-ACTION 4: touched on button that has content-desc ""More options""
-ACTION 5: touched on button that has text ""Group by""
-ACTION 6: touched on button that has text ""Folder""
-ACTION 7: touched on button that has text ""OK""
-ACTION 8: touched on button that has content-desc ""Switch to folder view""
-ACTION 9: touched on button that has content-desc ""Show all folders content""
-ACTION 10: touched on button that has text ""Internal/DCIM""
-ACTION 11: touched on button that has text ""Internal/Download""
-ACTION 12: touched on button that has content-desc ""More options""
-ACTION 13: touched on button that has text ""Settings""
-ACTION 14: touched on button that has text ""Manage included folders""
-ACTION 15: touched on button that has text ""/storage/emulated/0/DCIM""
- ACTION 16: Task completed?
",0,"[false, true, false, false, false, false, false, false, false, false, false, false, false, false, false]"
gallery,Sort folders in the Gallery app by name in descending order,b59842aa1963b00cc1be82cd8ac17121c62068737e2eafda005f357e7005289c,5,"[{'action': 'click', 'text': None, 'content-desc': 'More options', 'input_text': None}, {'action': 'click', 'text': 'Sort by', 'content-desc': None, 'input_text': None}, {'action': 'click', 'text': 'Name', 'content-desc': None, 'input_text': None}, {'action': 'click', 'text': 'OK', 'content-desc': None, 'input_text': None}]","- ACTION 1: touched on a button that has content-desc ""More options""
- ACTION 2: touched on a button that has text ""Sort by""
- ACTION 3: touched on a button that has text ""Name""
- ACTION 4: touched on a button that has text ""OK""
","-ACTION 1: touched on button that has content-desc ""More options""
-ACTION 2: touched on button that has text ""Sort by""
-ACTION 3: touched on button that has text ""Name""
-ACTION 4: touched on button that has text ""Path""
-ACTION 5: touched on button that has text ""Custom""
-ACTION 6: touched on button that has text ""Last modified""
-ACTION 7: touched on button that has text ""OK""
-ACTION 8: touched on button that has content-desc ""Show all folders content""
-ACTION 9: touched on button that has content-desc ""More options""
-ACTION 10: touched on button that has text ""Sort by""
-ACTION 11: touched on button that has text ""Descending""
-ACTION 12: touched on button that has text ""Name""
-ACTION 13: touched on button that has text ""Path""
-ACTION 14: touched on button that has text ""Last modified""
-ACTION 15: touched on button that has text ""OK""
- ACTION 16: Task completed?
",0,"[true, true, true, false, false, false, true, false, false, false, false, false, false, false, false]"
